mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
76.98960242271423,13.693387775197529,1.4044885635375977,0.0712197112430145,0.001,0.001,rbf,"{'C': 0.001, 'gamma': 0.001, 'kernel': 'rbf'}",0.27469135802469136,0.27469135802469136,0.27469135802469136,0.27469135802469136,0.27469135802469136,0.27391975308641975,0.27391975308641975,0.27391975308641975,0.27391975308641975,0.27391975308641975,0.2743055555555555,0.0003858024691358042,46,0.27426268861454045,0.27426268861454045,0.27426268861454045,0.27426268861454045,0.27426268861454045,0.27434842249657065,0.27434842249657065,0.27434842249657065,0.27434842249657065,0.27434842249657065,0.27430555555555564,4.286694101510169e-05
63.593171858787535,12.4487827515392,1.3834334373474122,0.04349332296842041,0.001,0.01,rbf,"{'C': 0.001, 'gamma': 0.01, 'kernel': 'rbf'}",0.4074074074074074,0.4158950617283951,0.41898148148148145,0.4228395061728395,0.408179012345679,0.41203703703703703,0.41898148148148145,0.41435185185185186,0.4174382716049383,0.4089506172839506,0.4145061728395062,0.00497430909298957,41,0.41478052126200277,0.4137517146776406,0.41323731138545955,0.4145233196159122,0.41426611796982166,0.4136659807956104,0.4148662551440329,0.41349451303155005,0.41512345679012347,0.41786694101508914,0.41455761316872425,0.0012578069228459038
56.29872534275055,1.4592608989457734,1.4667982816696168,0.030432103999179366,0.001,0.1,rbf,"{'C': 0.001, 'gamma': 0.1, 'kernel': 'rbf'}",0.4035493827160494,0.4097222222222222,0.4074074074074074,0.40046296296296297,0.4112654320987654,0.4158950617283951,0.41435185185185186,0.4182098765432099,0.3888888888888889,0.408179012345679,0.4077932098765432,0.008138512002210259,42,0.40989368998628256,0.4075788751714678,0.4089506172839506,0.40800754458161864,0.4092935528120713,0.40877914951989025,0.4079218106995885,0.40594993141289437,0.40920781893004116,0.40912208504801095,0.40847050754458164,0.0010798385798239832
55.4144713640213,0.24471023454121885,1.449593472480774,0.02280217045725614,0.001,1.0,rbf,"{'C': 0.001, 'gamma': 1, 'kernel': 'rbf'}",0.470679012345679,0.47685185185185186,0.4683641975308642,0.4645061728395062,0.49074074074074076,0.45524691358024694,0.4876543209876543,0.4807098765432099,0.4807098765432099,0.5100308641975309,0.47854938271604935,0.014631224844007728,39,0.48148148148148145,0.4734224965706447,0.47025034293552814,0.45987654320987653,0.5001714677640604,0.46176268861454045,0.4995713305898491,0.4807098765432099,0.4886831275720165,0.5054012345679012,0.4821330589849109,0.015308873977424961
56.743350219726565,0.28748867470493655,1.4951539754867553,0.028224846854461867,0.001,10.0,rbf,"{'C': 0.001, 'gamma': 10, 'kernel': 'rbf'}",0.27469135802469136,0.27469135802469136,0.27469135802469136,0.27469135802469136,0.27469135802469136,0.27391975308641975,0.27391975308641975,0.27391975308641975,0.27391975308641975,0.27391975308641975,0.2743055555555555,0.0003858024691358042,46,0.27426268861454045,0.27426268861454045,0.27426268861454045,0.27426268861454045,0.27426268861454045,0.27434842249657065,0.27434842249657065,0.27434842249657065,0.27434842249657065,0.27434842249657065,0.27430555555555564,4.286694101510169e-05
67.31281642913818,0.2827262158996249,1.7098129749298097,0.029414086711758016,0.001,100.0,rbf,"{'C': 0.001, 'gamma': 100, 'kernel': 'rbf'}",0.27469135802469136,0.27469135802469136,0.27469135802469136,0.27469135802469136,0.27469135802469136,0.27391975308641975,0.27391975308641975,0.27391975308641975,0.27391975308641975,0.27391975308641975,0.2743055555555555,0.0003858024691358042,46,0.27426268861454045,0.27426268861454045,0.27426268861454045,0.27426268861454045,0.27426268861454045,0.27434842249657065,0.27434842249657065,0.27434842249657065,0.27434842249657065,0.27434842249657065,0.27430555555555564,4.286694101510169e-05
68.10189588069916,0.40438775898112794,1.6812013864517212,0.04214543056793561,0.001,1000.0,rbf,"{'C': 0.001, 'gamma': 1000, 'kernel': 'rbf'}",0.27469135802469136,0.27469135802469136,0.27469135802469136,0.27469135802469136,0.27469135802469136,0.27391975308641975,0.27391975308641975,0.27391975308641975,0.27391975308641975,0.27391975308641975,0.2743055555555555,0.0003858024691358042,46,0.27426268861454045,0.27426268861454045,0.27426268861454045,0.27426268861454045,0.27426268861454045,0.27434842249657065,0.27434842249657065,0.27434842249657065,0.27434842249657065,0.27434842249657065,0.27430555555555564,4.286694101510169e-05
56.92060875892639,0.2752985871435116,1.4701990604400634,0.03346903426630882,0.01,0.001,rbf,"{'C': 0.01, 'gamma': 0.001, 'kernel': 'rbf'}",0.38425925925925924,0.39197530864197533,0.3765432098765432,0.38348765432098764,0.38117283950617287,0.38348765432098764,0.3966049382716049,0.3819444444444444,0.3888888888888889,0.3757716049382716,0.38441358024691363,0.006170910192324753,43,0.3838305898491084,0.38323045267489714,0.3852023319615912,0.38245884773662553,0.38425925925925924,0.3848593964334705,0.3856310013717421,0.3873456790123457,0.38468792866941015,0.38537379972565156,0.38468792866941015,0.0012934171581375853
44.01516833305359,0.20473079814815437,1.297198510169983,0.031670393783527144,0.01,0.01,rbf,"{'C': 0.01, 'gamma': 0.01, 'kernel': 'rbf'}",0.5185185185185185,0.529320987654321,0.5223765432098766,0.5254629629629629,0.5262345679012346,0.5316358024691358,0.5285493827160493,0.5239197530864198,0.503858024691358,0.5239197530864198,0.5233796296296297,0.007409416522800733,37,0.5252057613168725,0.522633744855967,0.5247770919067215,0.52400548696845,0.5227194787379973,0.5232338820301783,0.523576817558299,0.5218621399176955,0.5236625514403292,0.5252914951989026,0.5236968449931413,0.0010845929081528512
41.0404716014862,0.2443525776513257,1.2482356548309326,0.03179495663070541,0.01,0.1,rbf,"{'C': 0.01, 'gamma': 0.1, 'kernel': 'rbf'}",0.5740740740740741,0.5833333333333334,0.566358024691358,0.5794753086419753,0.5763888888888888,0.5871913580246914,0.5825617283950617,0.5902777777777778,0.5609567901234568,0.5756172839506173,0.5776234567901233,0.008572805192797016,32,0.5824759945130316,0.5784465020576132,0.5780178326474623,0.581275720164609,0.5853909465020576,0.5817901234567902,0.5828189300411523,0.586076817558299,0.5775891632373114,0.5830761316872428,0.581695816186557,0.00278851345877124
47.932633590698245,0.18735409424690938,1.3568206787109376,0.03222576279657884,0.01,1.0,rbf,"{'C': 0.01, 'gamma': 1, 'kernel': 'rbf'}",0.5632716049382716,0.558641975308642,0.5625,0.5578703703703703,0.5547839506172839,0.5563271604938271,0.5532407407407407,0.5640432098765432,0.5447530864197531,0.5516975308641975,0.556712962962963,0.005651709900379634,35,0.5620713305898491,0.5635288065843621,0.5631858710562414,0.5653292181069959,0.5588134430727023,0.5537551440329218,0.5594993141289437,0.5537551440329218,0.5593278463648834,0.5655006858710563,0.5604766803840878,0.004042095691581376
52.7762452840805,0.22198449901567555,1.4188312292099,0.016695205548193322,0.01,10.0,rbf,"{'C': 0.01, 'gamma': 10, 'kernel': 'rbf'}",0.5092592592592593,0.4583333333333333,0.5061728395061729,0.48148148148148145,0.4799382716049383,0.4737654320987654,0.47608024691358025,0.4359567901234568,0.4683641975308642,0.47762345679012347,0.47669753086419747,0.020096716877734837,40,0.5186042524005487,0.4627057613168724,0.5057441700960219,0.4853395061728395,0.47573731138545955,0.47462277091906724,0.48516803840877915,0.44230109739369,0.4783093278463649,0.5054012345679012,0.48339334705075443,0.021233430359932335
67.30430221557617,0.44337402230977063,1.6598460674285889,0.08732323979865149,0.01,100.0,rbf,"{'C': 0.01, 'gamma': 100, 'kernel': 'rbf'}",0.3611111111111111,0.3757716049382716,0.36882716049382713,0.37114197530864196,0.3726851851851852,0.37114197530864196,0.36882716049382713,0.3726851851851852,0.3626543209876543,0.35185185185185186,0.3676697530864198,0.006790561854534501,44,0.3674554183813443,0.36934156378600824,0.3661694101508916,0.3686556927297668,0.3706275720164609,0.366340877914952,0.36891289437585734,0.3705418381344307,0.3725137174211248,0.3690843621399177,0.3689643347050754,0.0018729272461806366
72.10435717105865,0.3893781488773947,1.6581031322479247,0.03787516756818868,0.01,1000.0,rbf,"{'C': 0.01, 'gamma': 1000, 'kernel': 'rbf'}",0.3541666666666667,0.3626543209876543,0.35108024691358025,0.35802469135802467,0.341820987654321,0.35262345679012347,0.345679012345679,0.35262345679012347,0.3410493827160494,0.3325617283950617,0.3492283950617284,0.00848905712313276,45,0.3493655692729767,0.3484224965706447,0.3497085048010974,0.34919410150891633,0.34739368998628256,0.34919410150891633,0.3497942386831276,0.3497085048010974,0.35108024691358025,0.3515946502057613,0.34954561042524,0.001133147673452197
43.20394670963287,0.2144571533415685,1.3056042432785033,0.025285338519779404,0.1,0.001,rbf,"{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}",0.5169753086419753,0.529320987654321,0.5200617283950617,0.5223765432098766,0.5262345679012346,0.5308641975308642,0.5285493827160493,0.5254629629629629,0.503858024691358,0.5192901234567902,0.5222993827160495,0.007547937159079639,38,0.5228909465020576,0.522119341563786,0.5229766803840878,0.5222050754458162,0.5222908093278463,0.5218621399176955,0.5223765432098766,0.5211762688614541,0.5239197530864198,0.523062414266118,0.5224879972565157,0.0007183762660670251
33.9359484910965,0.17360459420201035,1.2060824155807495,0.034941824466446295,0.1,0.01,rbf,"{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}",0.5763888888888888,0.5871913580246914,0.5509259259259259,0.5787037037037037,0.5841049382716049,0.5802469135802469,0.5779320987654321,0.5825617283950617,0.5763888888888888,0.5694444444444444,0.576388888888889,0.00966202212499909,33,0.5805898491083676,0.5799897119341564,0.5745884773662552,0.5804183813443072,0.5802469135802469,0.5810185185185185,0.5780178326474623,0.5733024691358025,0.575017146776406,0.5746742112482853,0.5777863511659808,0.0028962448417042238
28.279587817192077,0.1857990171669263,1.102551317214966,0.026201883444096782,0.1,0.1,rbf,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.6612654320987654,0.6612654320987654,0.6620370370370371,0.6728395061728395,0.6589506172839507,0.6712962962962963,0.6597222222222222,0.6952160493827161,0.6558641975308642,0.6643518518518519,0.6662808641975309,0.010875250848095071,27,0.6681241426611797,0.6694958847736625,0.6725823045267489,0.670181755829904,0.667781207133059,0.6697530864197531,0.668724279835391,0.6694958847736625,0.670181755829904,0.6707818930041153,0.6697102194787379,0.001309372800866021
30.227207756042482,0.11578457576156474,1.035528016090393,0.020235589938093615,0.1,1.0,rbf,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}",0.783179012345679,0.7824074074074074,0.7800925925925926,0.7962962962962963,0.7955246913580247,0.7824074074074074,0.7785493827160493,0.8047839506172839,0.7746913580246914,0.7692901234567902,0.7847222222222222,0.010317601636078252,21,0.7957818930041153,0.7891803840877915,0.7926097393689986,0.7958676268861454,0.7925240054869684,0.7919238683127572,0.7941529492455418,0.7967249657064472,0.7884087791495199,0.7907235939643347,0.792789780521262,0.0027039357319990367
43.23466577529907,0.15495651651694,1.2035754919052124,0.02073671135967111,0.1,10.0,rbf,"{'C': 0.1, 'gamma': 10, 'kernel': 'rbf'}",0.7808641975308642,0.7870370370370371,0.7677469135802469,0.7870370370370371,0.7746913580246914,0.7739197530864198,0.7839506172839507,0.7708333333333334,0.7692901234567902,0.7623456790123457,0.7757716049382717,0.008138146218169886,22,0.8060699588477366,0.8034122085048011,0.7987825788751715,0.7992112482853223,0.8055555555555556,0.80289780521262,0.8041838134430727,0.8036694101508917,0.7995541838134431,0.8036694101508917,0.8027006172839506,0.002480970271950629
59.007244968414305,0.28779065612730986,1.459744429588318,0.03135960748955243,0.1,100.0,rbf,"{'C': 0.1, 'gamma': 100, 'kernel': 'rbf'}",0.6103395061728395,0.6226851851851852,0.5848765432098766,0.5964506172839507,0.621141975308642,0.5972222222222222,0.6126543209876543,0.6010802469135802,0.6049382716049383,0.5833333333333334,0.6034722222222222,0.012885802469135798,30,0.6276577503429356,0.6287722908093278,0.6314300411522634,0.6307441700960219,0.6323731138545954,0.630315500685871,0.6277434842249657,0.631258573388203,0.6291152263374485,0.6245713305898491,0.6293981481481482,0.002205228108175339
65.50693323612214,0.2578605071402097,1.5379658222198487,0.04145881740854479,0.1,1000.0,rbf,"{'C': 0.1, 'gamma': 1000, 'kernel': 'rbf'}",0.5308641975308642,0.5462962962962963,0.5185185185185185,0.5324074074074074,0.5416666666666666,0.5285493827160493,0.5223765432098766,0.5239197530864198,0.5100308641975309,0.5061728395061729,0.5260802469135802,0.012041982206728018,36,0.5467249657064472,0.5385802469135802,0.5469821673525377,0.5412379972565158,0.5408950617283951,0.5423525377229081,0.5378086419753086,0.5462962962962963,0.5411522633744856,0.5401234567901234,0.5422153635116598,0.003171273002739158
