mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
31.01945872,0.607744609,1.182738256,0.026211515,10,0.001,rbf,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",0.597993827,0.597993827,0.579475309,0.591049383,0.584104938,0.594135802,0.594907407,0.605709877,0.586419753,0.597993827,0.592978395,0.007419053,31,0.596707819,0.594650206,0.591906722,0.592249657,0.591992455,0.59739369,0.598079561,0.594135802,0.588134431,0.596021948,0.594127229,0.002928148
25.42840955,0.422923393,1.042175889,0.019857506,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.682098765,0.68132716,0.675154321,0.694444444,0.699074074,0.691358025,0.676697531,0.706790123,0.683641975,0.6875,0.687808642,0.009589035,25,0.691786694,0.692729767,0.692986968,0.688357339,0.691100823,0.689557613,0.693930041,0.687842936,0.690329218,0.689471879,0.690809328,0.001939254
16.78975852,0.348576447,0.753055453,0.023298804,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.816358025,0.824845679,0.814814815,0.824074074,0.822530864,0.829475309,0.80787037,0.827932099,0.810185185,0.80787037,0.818595679,0.007811524,15,0.824502743,0.823902606,0.827417695,0.826388889,0.825274348,0.826646091,0.823388203,0.827932099,0.828103567,0.826217421,0.825977366,0.001573771
15.37919548,0.285629352,0.578469825,0.01792486,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.893518519,0.902777778,0.891975309,0.900462963,0.914351852,0.893518519,0.896604938,0.890432099,0.885802469,0.887345679,0.895679012,0.008002403,6,0.909465021,0.908007545,0.911865569,0.908093278,0.907664609,0.908693416,0.908864883,0.908864883,0.911608368,0.909807956,0.909293553,0.00136906
28.95966413,0.476435043,0.668805885,0.01186823,10,10,rbf,"{'C': 10, 'gamma': 10, 'kernel': 'rbf'}",0.915123457,0.923611111,0.908950617,0.921296296,0.922067901,0.911265432,0.919753086,0.923611111,0.906635802,0.920524691,0.917283951,0.00599473,4,0.939986283,0.939557613,0.943587106,0.939557613,0.938957476,0.940329218,0.941100823,0.939986283,0.94212963,0.942986968,0.940817901,0.001497793
61.99563463,0.952035645,0.947739863,0.026939179,10,100,rbf,"{'C': 10, 'gamma': 100, 'kernel': 'rbf'}",0.87654321,0.889660494,0.87345679,0.875,0.885802469,0.878858025,0.888117284,0.87654321,0.874228395,0.87808642,0.87962963,0.005670115,11,0.948302469,0.947016461,0.949674211,0.9478738,0.94744513,0.948302469,0.948302469,0.948045267,0.949245542,0.948559671,0.948276749,0.000739551
76.05521426,1.553650796,1.153697729,0.070108015,10,1000,rbf,"{'C': 10, 'gamma': 1000, 'kernel': 'rbf'}",0.786265432,0.81712963,0.803240741,0.802469136,0.811728395,0.800925926,0.811728395,0.797067901,0.790123457,0.800154321,0.802083333,0.009150922,19,0.953875171,0.952932099,0.955332647,0.952932099,0.953360768,0.953703704,0.954046639,0.953360768,0.955075446,0.954132373,0.953875171,0.000774457
29.67498624,0.346391529,1.106552124,0.0368273,100,0.001,rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",0.633487654,0.62191358,0.638117284,0.636574074,0.62962963,0.647376543,0.634259259,0.652777778,0.62037037,0.630401235,0.634490741,0.009575676,28,0.642061043,0.637431413,0.643518519,0.638717421,0.635288066,0.631944444,0.643861454,0.637602881,0.639831962,0.643004115,0.639326132,0.003703158
24.49653711,0.615641046,0.908300161,0.025316788,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.74537037,0.760802469,0.749228395,0.765432099,0.769290123,0.763117284,0.752314815,0.766203704,0.766203704,0.750771605,0.758873457,0.00815313,23,0.762774348,0.76457476,0.767746914,0.766460905,0.767918381,0.76611797,0.764746228,0.76303155,0.767146776,0.764060357,0.765457819,0.001786497
17.14575067,0.809956321,0.612567759,0.051819712,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.855709877,0.861882716,0.853395062,0.868055556,0.867283951,0.860339506,0.861111111,0.861882716,0.854166667,0.853395062,0.859722222,0.005150716,13,0.867626886,0.867455418,0.868569959,0.866683813,0.869084362,0.867798354,0.868055556,0.86925583,0.867283951,0.870284636,0.868209877,0.001028664
16.82108724,0.702402448,0.497706723,0.0551442,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.908950617,0.925925926,0.908950617,0.911265432,0.923611111,0.912037037,0.915895062,0.909722222,0.898148148,0.912808642,0.912731481,0.007452681,5,0.927040466,0.925240055,0.930298354,0.927040466,0.927983539,0.929869684,0.928412209,0.927469136,0.929183813,0.926526063,0.927906379,0.001489131
34.99750416,0.777117179,0.642242956,0.007704908,100,10,rbf,"{'C': 100, 'gamma': 10, 'kernel': 'rbf'}",0.915123457,0.928240741,0.909722222,0.923611111,0.925154321,0.920524691,0.923611111,0.927469136,0.917438272,0.925154321,0.921604938,0.005598258,3,0.947187929,0.946073388,0.948131001,0.947359396,0.945644719,0.946844993,0.947359396,0.947359396,0.948216735,0.94744513,0.947162209,0.000763994
86.90770218,3.410551709,0.9380867,0.00830007,100,100,rbf,"{'C': 100, 'gamma': 100, 'kernel': 'rbf'}",0.87654321,0.891203704,0.87345679,0.875771605,0.887345679,0.880401235,0.889660494,0.87808642,0.87654321,0.878858025,0.880787037,0.00596935,10,0.949331276,0.9478738,0.950703018,0.948731139,0.948216735,0.949074074,0.94941701,0.94898834,0.950102881,0.94941701,0.949185528,0.000786746
96.27849133,2.859128581,1.122530818,0.02066159,100,1000,rbf,"{'C': 100, 'gamma': 1000, 'kernel': 'rbf'}",0.787037037,0.81712963,0.803240741,0.802469136,0.8125,0.802469136,0.811728395,0.797067901,0.790895062,0.799382716,0.802391975,0.009014578,18,0.954303841,0.953275034,0.955332647,0.953446502,0.95361797,0.954303841,0.954475309,0.953960905,0.955504115,0.954561043,0.954278121,0.000704949
31.84890342,0.334471456,1.013637733,0.015898327,1000,0.001,rbf,"{'C': 1000, 'gamma': 0.001, 'kernel': 'rbf'}",0.682098765,0.675925926,0.675154321,0.702160494,0.694444444,0.683641975,0.672839506,0.706018519,0.68132716,0.689814815,0.686342593,0.010869775,26,0.694015775,0.692558299,0.692644033,0.688271605,0.694615912,0.689814815,0.695473251,0.6875,0.690243484,0.691015089,0.691615226,0.002553373
29.98465018,0.284587409,0.749106622,0.021801597,1000,0.01,rbf,"{'C': 1000, 'gamma': 0.01, 'kernel': 'rbf'}",0.810185185,0.813271605,0.802469136,0.81095679,0.81404321,0.813271605,0.800925926,0.810185185,0.807098765,0.800154321,0.808256173,0.005027289,16,0.817386831,0.816272291,0.816358025,0.816358025,0.819958848,0.814214678,0.81824417,0.818072702,0.817558299,0.815500686,0.816992455,0.001525581
21.84598,0.382074797,0.483461881,0.003992053,1000,0.1,rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",0.895061728,0.901234568,0.891203704,0.896604938,0.899691358,0.891975309,0.888888889,0.880401235,0.87345679,0.880401235,0.889891975,0.008682184,8,0.904578189,0.903120713,0.905521262,0.904578189,0.904921125,0.902863512,0.901406036,0.902777778,0.906893004,0.903635117,0.904029492,0.001503744
24.5178364,0.656940384,0.455474186,0.046806679,1000,1,rbf,"{'C': 1000, 'gamma': 1, 'kernel': 'rbf'}",0.922067901,0.9375,0.921296296,0.926697531,0.929012346,0.922067901,0.929012346,0.926697531,0.911265432,0.925925926,0.925154321,0.006437239,1,0.940500686,0.940243484,0.943501372,0.940500686,0.939900549,0.940329218,0.941443759,0.940757888,0.943329904,0.942986968,0.941349451,0.001318993
85.08634777,3.635670033,0.632616282,0.009477913,1000,10,rbf,"{'C': 1000, 'gamma': 10, 'kernel': 'rbf'}",0.918981481,0.929012346,0.910493827,0.925925926,0.927469136,0.923611111,0.925154321,0.929783951,0.917438272,0.925925926,0.92337963,0.005712483,2,0.948731139,0.946844993,0.94941701,0.948559671,0.947788066,0.948731139,0.948816872,0.948731139,0.949759945,0.948473937,0.948585391,0.000765916
260.0372049,18.10075298,0.876980138,0.090585842,1000,100,rbf,"{'C': 1000, 'gamma': 100, 'kernel': 'rbf'}",0.877314815,0.893518519,0.874228395,0.87962963,0.888117284,0.884259259,0.892746914,0.885030864,0.87654321,0.878858025,0.883024691,0.006457554,9,0.952160494,0.950360082,0.9531893,0.951045953,0.950788752,0.951474623,0.951646091,0.950703018,0.953789438,0.95207476,0.951723251,0.001050336
200.4807379,40.40788218,0.854906678,0.160866727,1000,1000,rbf,"{'C': 1000, 'gamma': 1000, 'kernel': 'rbf'}",0.789351852,0.81712963,0.80632716,0.804012346,0.80941358,0.802469136,0.808641975,0.797067901,0.793209877,0.800925926,0.802854938,0.007787096,17,0.955932785,0.956618656,0.956189986,0.956018519,0.958076132,0.957390261,0.957475995,0.955589849,0.957390261,0.956104252,0.956678669,0.000796956
